0,1,2,3
36703,24893507,1,"141,432 sqft"
36704,24893507,2,"Commercial, Residential"
36705,27855329,15,Fast food
36706,14008508,1,"3,360 sqft"
36707,14008508,2,Agricultural
36708,11913560,3,Residential only
36709,11913560,4,Detached
36710,11913560,5,1917
36711,11913560,1,"2,665 sqft"
36712,11913560,7,Residential (4)
36713,11913560,8,"2 x 4 ½,  2 x 5 ½"
36714,11913560,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
36715,11913560,10,"$31,800"
36716,22114681,1,"107,008 sqft"
36717,22114681,2,Residential
36718,28204139,1,"34,858 sqft"
36719,28204139,2,Residential
36720,12908251,3,Residential only
36721,12908251,4,Semi-detached
36722,12908251,5,"Under construction, New"
36723,12908251,1,"3,000 sqft"
36724,12908251,7,Residential (2)
36725,12908251,8,"1 x 3 ½,  1 x 5 ½"
36726,12908251,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
36727,12908251,10,"$25,500"
36728,28663851,3,Commercial and office space
36729,28663851,5,1940
36730,28663851,14,"5,215 sqft"
36731,28663851,1,"21,613 sqft"
36732,28663851,7,Commercial (1)
36733,28663851,15,Other
36734,17132077,1,"8,714 sqft"
36735,17132077,2,Residential
36736,11263837,1,"47,436 sqft"
36737,11263837,2,"Residential, Resort"
36738,18321022,1,"41,875 sqft"
36739,18321022,2,Residential
36740,11055614,1,"6,932 sqft"
36741,11055614,2,Residential
36742,13928089,1,"132,490 sqft"
36743,13928089,2,Residential
36744,11172877,3,Commercial and office space
36745,11172877,4,Detached
36746,11172877,5,1987
36747,11172877,12,"21,314 sqft"
36748,11172877,1,"58,993 sqft"
36749,11172877,7,Commercial (21)
36750,11172877,10,"$533,802"
36751,8245261,1,"12,605 sqft"
36752,8245261,2,Residential
36753,11610547,1,"18,350 sqft"
36754,11610547,2,Other
36755,9861817,1,"41,083 sqft"
36756,9861817,2,Residential
36757,19959229,1,"65,450 sqft"
36758,19959229,2,Residential
36759,15156438,3,Residential only
36760,15156438,4,Detached
36761,15156438,5,1973
36762,15156438,12,560 sqft
36763,15156438,1,"9,369 sqft"
36764,15156438,13,Driveway (6)
36765,15156438,7,Residential (2)
36766,15156438,8,"1 x 5 ½,  1 x 6 ½"
36767,15156438,9,"6 Rooms, 3 Bedrooms, 1 Bath/powder room"
36768,15156438,10,"$11,520"
36769,15156438,11,Basement 6 feet or +
36770,15158841,1,"39,803 sqft"
36771,15158841,2,Residential
36772,13948515,3,Residential only
36773,13948515,4,Detached
36774,13948515,5,1950
36775,13948515,1,"6,302 sqft"
36776,13948515,13,"Driveway (4), Garage (1)"
36777,13948515,7,Residential (2)
36778,13948515,8,2 x 4 ½
36779,13948515,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
36780,13948515,10,"$10,140"
36781,17964421,3,Residential only
36782,17964421,4,Detached
36783,17964421,5,Unknown age
36784,17964421,7,Residential (3)
36785,17964421,8,"2 x 3 ½,  1 x 4 ½"
36786,17964421,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
36787,17964421,10,"$15,600"
36788,17964421,11,Access to waterfront
36789,21034907,3,Residential only
36790,21034907,4,Attached
36791,21034907,5,1968
36792,21034907,1,"2,324 sqft"
36793,21034907,13,"Driveway (2), Garage (2)"
36794,21034907,7,Residential (3)
36795,21034907,8,"1 x 2 ½,  1 x 5 ½,  1 x 6 ½"
36796,21034907,9,"6 Rooms, 3 Bedrooms, 1 Bath/powder room"
36797,21034907,10,"$31,800"
36798,21034907,11,Basement 6 feet or +
36799,11375989,3,Residential only
36800,11375989,4,Detached
36801,11375989,5,1962
36802,11375989,1,"4,500 sqft"
36803,11375989,16,Inground
36804,11375989,7,Residential (3)
36805,11375989,8,"1 x 1 ½,  2 x 5 ½"
36806,11375989,9,"5 Rooms, 2 Bedrooms, 1 Bath/powder room"
36807,11375989,10,"$24,120"
36808,11375989,11,Basement 6 feet or +
36809,9288716,3,Commercial and office space
36810,9288716,5,2006
36811,9288716,14,"4,200 sqft"
36812,9288716,7,Commercial (1)
36813,9288716,15,Health centre
36814,17196596,3,Residential and commercial
36815,17196596,4,Detached
36816,17196596,5,1962
36817,17196596,1,"6,000 sqft"
36818,17196596,13,Driveway (4)
36819,17196596,16,Inground
36820,17196596,6,Wood fireplace
36821,17196596,7,Residential (2)
36822,17196596,8,"1 x 5 ½, 1 x 10 ½"
36823,17196596,9,"10 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
36824,17196596,10,"$24,000"
36825,17196596,11,Basement 6 feet or +
36826,12575416,3,Residential only
36827,12575416,4,Detached
36828,12575416,5,"To be built, New"
36829,12575416,1,"10,000 sqft"
36830,12575416,13,Driveway (12)
36831,12575416,7,Residential (6)
36832,12575416,8,6 x 4 ½
36833,12575416,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
36834,12575416,10,"$68,400"
36835,26839014,3,Commercial only
36836,26839014,5,1960
36837,26839014,14,"1,200 sqft"
36838,26839014,1,"42,522 sqft"
36839,26839014,7,Commercial (1)
36840,10016095,1,"24,852 sqft"
36841,10016095,2,"Agricultural, Residential"
36842,21374828,3,Residential only
36843,21374828,4,Detached
36844,21374828,5,1949
36845,21374828,1,"4,329 sqft"
36846,21374828,13,"Driveway (4), Garage (1)"
36847,21374828,7,Residential (2)
36848,21374828,8,"1 x 5 ½,  1 x 9 ½"
36849,21374828,9,"9 Rooms, 3 Bedrooms, 1 Bath/powder room"
36850,21374828,10,"$4,200"
36851,21374828,11,Basement 6 feet or +
36852,26034061,1,"64,220 sqft"
36853,26034061,2,"Agricultural, Residential"
36854,27525638,3,Commercial only
36855,27525638,5,Unknown age
36856,27525638,14,"2,400 sqft"
36857,27525638,1,"36,770 sqft"
36858,27525638,7,Commercial (1)
36859,11823053,3,Residential only
36860,11823053,4,Semi-detached
36861,11823053,5,1972
36862,11823053,13,"Driveway (1), Garage (1)"
36863,11823053,7,Residential (3)
36864,11823053,8,"1 x 3 ½,  2 x 5 ½"
36865,11823053,9,"3 Rooms, 1 Bedroom, 2 Bath/powder rooms"
36866,11823053,10,"$33,240"
36867,11823053,11,Basement 6 feet or +
36868,22526074,1,"60,076 sqft"
36869,22526074,2,Residential
36870,16701751,3,Residential only
36871,16701751,4,Detached
36872,16701751,5,1950
36873,16701751,12,"1,344 sqft"
36874,16701751,1,"6,218 sqft"
36875,16701751,7,Residential (3)
36876,16701751,8,"2 x 3 ½,  1 x 5 ½"
36877,16701751,9,"3 Rooms, 2 Bedrooms, 1 Bath/powder room"
36878,16701751,10,"$16,560"
36879,14005994,3,Residential only
36880,14005994,4,Semi-detached
36881,14005994,5,1920
36882,14005994,1,"2,308 sqft"
36883,14005994,6,Wood fireplace
36884,14005994,7,Residential (2)
36885,14005994,8,"1 x 3 ½,  1 x 4 ½"
36886,14005994,9,"4 Rooms, 2 Bedrooms, 2 Bath/powder rooms"
36887,14005994,10,"$16,800"
36888,14005994,11,Basement 6 feet or +
36889,12940070,3,Residential only
36890,12940070,4,Detached
36891,12940070,5,1918
36892,12940070,12,635 sqft
36893,12940070,1,"2,499 sqft"
36894,12940070,13,Driveway (1)
36895,12940070,7,Residential (2)
36896,12940070,8,"1 x 3 ½,  1 x 5 ½"
36897,12940070,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
36898,12940070,10,"$18,300"
36899,12940070,11,Basement 6 feet or +
36900,21427307,3,Commercial and residential
36901,21427307,5,1930
36902,21427307,14,"1,200 sqft"
36903,21427307,1,"5,000 sqft"
36904,21427307,7,"Residential (1), Commercial (1)"
36905,20321640,3,Commercial only
36906,20321640,5,1954
36907,20321640,14,"2,000 sqft"
36908,20321640,1,"42,033 sqft"
36909,20321640,7,Commercial (1)
36910,20321640,15,"Service station, Garage"
36911,11663977,1,"32,336 sqft"
36912,11663977,2,Residential
36913,28761911,3,Residential only
36914,28761911,4,Detached
36915,28761911,5,1954
36916,28761911,1,"5,000 sqft"
36917,28761911,13,Driveway (3)
36918,28761911,7,Residential (2)
36919,28761911,8,"1 x 3 ½,  1 x Other"
36920,28761911,9,"11 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
36921,28761911,10,"$19,200"
36922,28761911,11,Basement 6 feet or +
36923,12941407,15,Grocery store
36924,24680662,1,"798,603 sqft"
36925,24680662,2,"Commercial, Residential"
36926,11663961,1,"2,346,950 sqft"
36927,11663961,2,Agricultural
36928,14809113,3,Residential only
36929,14809113,4,Detached
36930,14809113,5,1959
36931,14809113,12,"1,421 sqft"
36932,14809113,1,"5,347 sqft"
36933,14809113,13,Garage (1)
36934,14809113,7,Residential (3)
36935,14809113,8,"1 x 3 ½,  1 x 4 ½,  1 x 7 ½"
36936,14809113,9,"7 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
36937,14809113,10,"$28,500"
36938,14809113,11,Basement 6 feet or +
36939,14215491,3,Residential only
36940,14215491,4,Detached
36941,14215491,5,1951
36942,14215491,12,896 sqft
36943,14215491,1,"4,998 sqft"
36944,14215491,13,Garage (2)
36945,14215491,7,Residential (2)
36946,14215491,8,"1 x 5 ½,  1 x 6 ½"
36947,14215491,9,"6 Rooms, 4 Bedrooms, 2 Bath/powder rooms"
36948,14215491,10,"$14,400"
36949,14215491,11,Basement 6 feet or +
36950,22315150,17,Animal husbandry
36951,22315150,5,2009
36952,22315150,1,"17,249,760 sqft"
36953,22315150,13,"Carport (1), Driveway (10)"
36954,22315150,6,Wood stove
36955,22315150,11,Waterfront
36956,11993165,1,"9,868 sqft"
36957,11993165,2,Residential
36958,25538625,2,Residential
36959,16595187,1,"94,041 sqft"
36960,16595187,2,"Commercial, Residential"
36961,19261601,1,"79,004 sqft"
36962,19261601,2,Residential
36963,21271069,3,Commercial only
36964,21271069,5,Unknown age
36965,21271069,14,1 sqft
36966,21271069,12,"2,639 sqft"
36967,21271069,1,"85,953 sqft"
36968,21271069,7,Commercial (1)
36969,21271069,15,Restaurant
36970,15019529,1,"74,478 sqft"
36971,15019529,2,Commercial
36972,15299104,1,"10,979 sqft"
36973,15299104,2,Residential
36974,26191456,1,"43,077 sqft"
36975,26191456,2,Residential
36976,13977202,3,Commercial and office space
36977,13977202,5,2010
36978,13977202,14,568 sqft
36979,13977202,12,"2,047 sqft"
36980,13977202,7,Commercial (1)
36981,19563775,3,Residential only
36982,19563775,4,Detached
36983,19563775,5,1988
36984,19563775,12,"1,018 sqft"
36985,19563775,1,"5,800 sqft"
36986,19563775,13,Driveway (3)
36987,19563775,7,Residential (2)
36988,19563775,8,2 x 4 ½
36989,19563775,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
36990,19563775,10,"$16,200"
36991,23940597,1,"10,000 sqft"
36992,23940597,2,Residential
36993,13715713,1,"4,399,560 sqft"
36994,13715713,2,Agricultural
36995,11574020,3,Commercial and industrial
36996,11574020,5,"To be built, New"
36997,11574020,14,"1,860 sqft"
36998,11574020,12,"11,340 sqft"
36999,11574020,7,Commercial (1)
37000,11574020,15,read municipality zoning
37001,14314780,1,"51,731 sqft"
37002,14314780,2,Residential
37003,13585444,3,Residential only
37004,13585444,4,Detached
37005,13585444,5,1907
37006,13585444,12,707 sqft
37007,13585444,1,"3,398 sqft"
37008,13585444,13,"Driveway (4), Garage (1)"
37009,13585444,7,Residential (2)
37010,13585444,8,"1 x 3 ½,  1 x 4 ½"
37011,13585444,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
37012,13585444,10,"$17,040"
37013,9574094,3,Residential only
37014,9574094,4,Attached
37015,9574094,5,2008
37016,9574094,1,"2,993 sqft"
37017,9574094,13,Driveway (2)
37018,9574094,7,Residential (2)
37019,9574094,8,2 x 5 ½
37020,9574094,9,"5 Rooms, 2 Bedrooms, 1 Bath/powder room"
37021,9574094,10,"$20,400"
37022,9574094,11,Basement 6 feet or +
37023,23158681,15,Convenience store
37024,11228773,1,"95,585 sqft"
37025,11228773,2,Residential
37026,25245930,1,"44,568 sqft"
37027,25245930,2,Residential
37028,13687308,1,"45,883 sqft"
37029,13687308,2,Residential
37030,17151708,1,"39,803 sqft"
37031,17151708,2,Residential
37032,28546757,3,Residential and commercial
37033,28546757,4,Detached
37034,28546757,5,1915
37035,28546757,14,"1,070 sqft"
37036,28546757,1,"5,000 sqft"
37037,28546757,13,Driveway (2)
37038,28546757,7,"Residential (3), Commercial (1)"
37039,28546757,8,"1 x 3 ½,  1 x 4 ½,  1 x 5 ½"
37040,28546757,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
37041,28546757,10,"$23,160"
37042,24229166,1,"52,000 sqft"
37043,24229166,2,Residential
37044,28850609,5,2002
37045,28850609,1,"883,933,557 sqft"
37046,28850609,13,Driveway (2)
37047,28850609,11,Basement 6 feet or +
37048,25642693,1,"171,523 sqft"
37049,25642693,2,"Commercial, Residential"
37050,11698232,5,2002
37051,11698232,1,"699,654 sqft"
37052,11698232,13,"Driveway (25), Garage (1)"
37053,11698232,6,Wood fireplace
37054,11698232,11,Basement 6 feet or +
37055,14302127,1,"31,034 sqft"
37056,14302127,2,Residential
37057,26874686,3,Commercial and residential
37058,26874686,5,1950
37059,26874686,14,"1,936 sqft"
37060,26874686,12,"1,540 sqft"
37061,26874686,1,"17,148 sqft"
37062,26874686,7,"Residential (1), Commercial (1)"
37063,26874686,15,"Convenience store, Variety store, Other, Dry-cleaning, Gift shop, Video store"
37064,18167104,3,Commercial and office space
37065,18167104,5,2008
37066,18167104,14,469 sqft
37067,18167104,12,469 sqft
37068,18167104,7,Commercial (1)
37069,11904903,3,Commercial and residential
37070,11904903,5,Unknown age
37071,11904903,14,"3,200 sqft"
37072,11904903,1,"105,514 sqft"
37073,11904903,7,"Residential (1), Commercial (1)"
37074,11904903,15,Body shop
37075,18575112,1,"74,441 sqft"
37076,18575112,2,Residential
37077,16279881,1,"10,376 sqft"
37078,16279881,2,Residential
37079,24362993,1,"53,837 sqft"
37080,24362993,2,"Commercial, Industrial"
37081,27570486,3,Residential only
37082,27570486,4,Detached
37083,27570486,5,Unknown age
37084,27570486,12,650 sqft
37085,27570486,1,"59,610 sqft"
37086,27570486,13,"Driveway (6), Garage (2)"
37087,27570486,7,Residential (2)
37088,27570486,8,2 x 4 ½
37089,27570486,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
37090,27570486,10,"$15,480"
37091,24444993,15,Supermarket
37092,24282458,3,Residential only
37093,24282458,4,Detached
37094,24282458,5,1950
37095,24282458,1,"11,470 sqft"
37096,24282458,13,Driveway (9)
37097,24282458,6,Wood stove
37098,24282458,7,Residential (3)
37099,24282458,8,"1 x 3 ½,  1 x 5 ½,  1 x 6 ½"
37100,24282458,9,"6 Rooms, 4 Bedrooms, 1 Bath/powder room"
37101,24282458,10,"$19,800"
37102,24282458,11,Basement 6 feet or +
37103,13227189,3,Commercial only
37104,13227189,5,Unknown age
37105,13227189,14,"1,678 sqft"
37106,13227189,1,"15,118 sqft"
37107,13227189,7,Commercial (1)
37108,13227189,15,Restaurant
37109,18330460,1,"348,480 sqft"
37110,18330460,2,Other
37111,19909909,1,"7,187,400 sqft"
37112,19909909,2,Other
37113,28670883,1,"30,472 sqft"
37114,28670883,2,Residential
37115,17918308,1,"3,346 sqft"
37116,17918308,2,Residential
37117,17106319,1,"39,803 sqft"
37118,17106319,2,Residential
37119,15084767,1,"32,427 sqft"
37120,15084767,2,Residential
37121,9488082,3,Residential only
37122,9488082,4,Detached
37123,9488082,5,1928
37124,9488082,1,"4,875 sqft"
37125,9488082,13,"Carport (1), Driveway (2)"
37126,9488082,7,Residential (2)
37127,9488082,8,2 x 4 ½
37128,9488082,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
37129,9488082,10,"$23,700"
37130,28626063,15,Gift shop
37131,9832574,3,Residential and commercial
37132,9832574,4,Attached
37133,9832574,5,"Unknown age, Century"
37134,9832574,14,"1,800 sqft"
37135,9832574,12,"1,008,707 sqft"
37136,9832574,1,"1,008,707 sqft"
37137,9832574,7,"Residential (2), Commercial (1)"
37138,9832574,8,2 x 4 ½
37139,9832574,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
37140,9832574,10,"$71,712"
37141,21027624,1,"14,456 sqft"
37142,21027624,2,Residential
37143,17034725,3,Residential only
37144,17034725,4,Detached
37145,17034725,5,1984
37146,17034725,1,"11,884 sqft"
37147,17034725,13,Driveway (6)
37148,17034725,7,Residential (6)
37149,17034725,8,6 x 5 ½
37150,17034725,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
37151,17034725,10,"$38,820"
37152,15621038,1,"68,894 sqft"
37153,15621038,2,Residential
37154,28246225,15,Other
37155,18900630,3,Residential only
37156,18900630,4,Semi-detached
37157,18900630,5,1965
37158,18900630,1,"5,388 sqft"
37159,18900630,7,Residential (2)
37160,18900630,8,"1 x 5 ½,  1 x 7 ½"
37161,18900630,9,"5 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
37162,18900630,10,"$36,000"
37163,15702385,1,"31,251 sqft"
37164,15702385,2,Residential
37165,21440827,1,"261,864 sqft"
37166,21440827,2,"Residential, Resort"
37167,18645859,3,Residential only
37168,18645859,4,Detached
37169,18645859,5,Unknown age
37170,18645859,1,"1,986 sqft"
37171,18645859,7,Residential (2)
37172,18645859,8,"1 x 4 ½,  1 x 6 ½"
37173,18645859,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
37174,18645859,10,"$10,680"
37175,28391727,3,Residential only
37176,28391727,4,Detached
37177,28391727,5,1910
37178,28391727,12,"2,880 sqft"
37179,28391727,1,"20,250 sqft"
37180,28391727,13,Driveway (4)
37181,28391727,7,Residential (2)
37182,28391727,8,"1 x 5 ½,  1 x 7 ½"
37183,28391727,9,"7 Rooms, 4 Bedrooms, 1 Bath/powder room"
37184,28391727,10,"$10,140"
37185,19564123,3,Commercial and office space
37186,19564123,5,2015
37187,19564123,14,"1,400 sqft"
37188,19564123,12,"1,400 sqft"
37189,19564123,7,Commercial (1)
37190,19724549,3,Commercial and residential
37191,19724549,5,1996
37192,19724549,14,"1,211 sqft"
37193,19724549,12,"2,700 sqft"
37194,19724549,1,"30,202 sqft"
37195,19724549,7,"Residential (1), Commercial (1)"
37196,28241348,1,"53,820 sqft"
37197,28241348,2,Residential
37198,9251556,1,"182,394 sqft"
37199,9251556,2,Residential
37200,15999912,3,Commercial and residential
37201,15999912,5,1946
37202,15999912,14,"From 920 sqft to 7,400 sqft"
37203,15999912,12,"9,630 sqft"
37204,15999912,1,"25,228 sqft"
37205,15999912,7,"Residential (1), Commercial (4)"
37206,15999912,15,"Convenience store, Fitness centre, Daycare centre, Hairdresser"
37207,16962741,3,Commercial and industrial
37208,16962741,5,1984
37209,16962741,14,"From 1,255 sqft to 8,178 sqft"
37210,16962741,12,"8,178 sqft"
37211,16962741,1,"33,800 sqft"
37212,16962741,7,Industrial (4)
37213,16962741,15,Other
37214,26608936,3,Residential only
37215,26608936,4,Detached
37216,26608936,5,Unknown age
37217,26608936,12,"7,474 sqft"
37218,26608936,1,"14,000 sqft"
37219,26608936,13,Driveway (12)
37220,26608936,7,Residential (12)
37221,26608936,8,"1 x 2 ½,  7 x 3 ½,  3 x 4 ½,  1 x 5 ½"
37222,26608936,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
37223,26608936,10,"$81,360"
37224,26608936,11,Basement 6 feet or +
37225,20533382,1,"111,181 sqft"
37226,20533382,2,Residential
37227,21975121,3,Residential only
37228,21975121,4,Detached
37229,21975121,5,1968
37230,21975121,12,"2,100 sqft"
37231,21975121,1,"11,422 sqft"
37232,21975121,13,Driveway (10)
37233,21975121,7,Residential (8)
37234,21975121,8,"1 x 3 ½,  3 x 4 ½,  4 x 5 ½"
37235,21975121,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
37236,21975121,10,"$56,652"
37237,21975121,11,Basement 6 feet or +
37238,19474703,1,"93,882 sqft"
37239,19474703,2,Residential
37240,23727880,1,"14,977 sqft"
37241,23727880,2,Residential
37242,25238775,1,"47,269 sqft"
37243,25238775,2,Residential
37244,16694562,3,Residential only
37245,16694562,4,Attached
37246,16694562,5,1959
37247,16694562,12,"1,310 sqft"
37248,16694562,1,"3,546 sqft"
37249,16694562,13,Driveway (3)
37250,16694562,7,Residential (4)
37251,16694562,8,"3 x 4 ½,  1 x 6 ½"
37252,16694562,9,"6 Rooms, 4 Bedrooms, 1 Bath/powder room"
37253,16694562,10,"$21,900"
37254,23751550,3,Residential only
37255,23751550,4,Semi-detached
37256,23751550,5,1963
37257,23751550,1,"2,000 sqft"
37258,23751550,13,Driveway (1)
37259,23751550,7,Residential (3)
37260,23751550,8,"1 x 3 ½,  2 x 4 ½"
37261,23751550,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
37262,23751550,10,"$24,360"
37263,23751550,11,Basement 6 feet or +
37264,22958173,5,2015
37265,22958173,1,"1,421,798 sqft"
37266,22958173,13,Garage (2)
37267,22958173,16,"Heated, Inground"
37268,22958173,6,"Fireplace - Other, Wood fireplace"
37269,22958173,11,Basement 6 feet or +
37270,20515994,3,Residential only
37271,20515994,4,Detached
37272,20515994,5,1953
37273,20515994,1,"5,000 sqft"
37274,20515994,13,Driveway (6)
37275,20515994,7,Residential (2)
37276,20515994,8,"1 x 3 ½,  1 x 5 ½"
37277,20515994,9,"5 Rooms, 2 Bedrooms, 1 Bath/powder room"
37278,20515994,10,"$14,400"
37279,10658091,1,"250,000 sqft"
37280,10658091,2,"Residential, Resort"
37281,12469264,1,"153,199 sqft"
37282,12469264,2,Residential
37283,26927400,1,"131,680 sqft"
37284,26927400,2,Residential
37285,22210934,1,"10,734 sqft"
37286,22210934,2,Residential
37287,27873021,3,Seniors' residence
37288,27873021,4,Detached
37289,27873021,5,Unknown age
37290,27873021,12,"2,150 sqft"
37291,27873021,1,"11,100 sqft"
37292,27873021,13,Driveway (2)
37293,27873021,6,Wood stove
37294,27873021,7,Residential (9)
37295,27873021,10,"$98,700"
37296,27873021,11,Basement 6 feet or +
37297,10246239,3,Commercial and office space
37298,10246239,5,1952
37299,10246239,14,1 sqft
